;download_date;currency;stops_0;price;duration_0;arrival_airport_0;airlines;arrival_time_0;number_stops_0;number_destinations;depart_time_0;day_week_0;depart_airport_0;date_0;link
1115;23-09-2017-20h-24m-01s;€;LHR;231.0;7.7;MAD;British Airways  - Iberia opera el vuel;21:55;1;1;14:15;dom;FCO;17-12;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible
1116;23-09-2017-20h-22m-54s;€;MUC, ATH;232.0;9.7;FCO;Aegean Airlines  - Lufthansa opera el vuel;16:40;2;1;7:00;vie;AMS;24-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
1117;23-09-2017-20h-44m-15s;€;LHR;232.0;9.8;FCO;British Airways;22:10;1;1;12:20;mié;MAD;4-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
1118;23-09-2017-20h-20m-40s;€;CPH;234.0;10.8;AMS;Norwegian;18:00;1;1;7:10;vie;FCO;6-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
1119;23-09-2017-20h-55m-31s;€;OSL;235.0;9.9;FCO;Norwegian;21:05;1;1;11:10;vie;AMS;22-12;https://www.kayak.es/flights/AMS-ROM/2017-12-25-flexible
1120;23-09-2017-20h-24m-01s;€;LGW;237.0;6.2;MAD;British Airways  - Vueling, Iberia Express For Iberia opera el vuel;14:15;1;1;8:05;dom;FCO;17-12;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible
1121;23-09-2017-20h-27m-24s;€;EIN;240.0;5.9;CIA;Autobús / Ryanair;12:25;1;1;6:30;mié;ZYA;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
1122;23-09-2017-20h-27m-24s;€;ZRH;244.0;9.5;FCO;SWISS;19:15;1;1;9:45;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
1123;23-09-2017-20h-31m-54s;€;ZRH;244.0;7.6;AMS;SWISS;22:30;1;1;14:55;mié;FCO;25-10;https://www.kayak.es/flights/ROM-AMS/2017-10-25-flexible
1124;23-09-2017-20h-40m-53s;€;ZRH;244.0;9.3;FCO;SWISS;19:10;1;1;9:50;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-04-flexible
1125;23-09-2017-20h-20m-40s;€;ZRH;244.0;9.6;AMS;SWISS;19:15;1;1;9:40;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
1126;23-09-2017-20h-55m-31s;€;ZRH;244.0;9.3;FCO;SWISS;19:10;1;1;9:50;lun;AMS;25-12;https://www.kayak.es/flights/AMS-ROM/2017-12-25-flexible
1127;23-09-2017-20h-58m-53s;€;ZRH;244.0;7.7;AMS;SWISS;14:10;1;1;6:30;lun;FCO;11-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
1128;23-09-2017-20h-22m-54s;€;ZRH;244.0;4.2;FCO;SWISS;14:05;1;1;9:50;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
1129;23-09-2017-20h-36m-23s;€;ZRH;244.0;4.2;FCO;SWISS;14:05;1;1;9:50;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-04-flexible
1130;23-09-2017-20h-56m-38s;€;AGP;245.0;8.8;AMS;Ryanair;18:35;1;1;9:45;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1131;23-09-2017-20h-21m-47s;€;LHR;246.0;7.2;MAD;British Airways  - Iberia opera el vuel;21:55;1;1;14:40;sáb;FCO;30-12;https://www.kayak.es/flights/ROM-MAD/2018-01-01-flexible
1132;23-09-2017-20h-35m-16s;€;LGW;246.0;7.2;FCO;Norwegian / Vueling;15:10;1;1;8:00;vie;MAD;22-12;https://www.kayak.es/flights/MAD-ROM/2017-12-25-flexible
1133;23-09-2017-20h-21m-47s;€;LGW;247.0;29.0;MAD;Vueling / Norwegian;23:35;1;1;18:35;lun;FCO;1-01;https://www.kayak.es/flights/ROM-MAD/2018-01-01-flexible
1134;23-09-2017-20h-40m-53s;€;PRG;249.0;4.5;FCO;Czech Airlines  - Alitalia opera el vuel;13:55;1;1;9:25;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-04-flexible
1135;23-09-2017-20h-35m-16s;€;LGW;249.0;26.2;FCO;Norwegian / easyJet;10:15;1;1;8:00;vie;MAD;22-12;https://www.kayak.es/flights/MAD-ROM/2017-12-25-flexible
1136;23-09-2017-20h-35m-16s;€;LGW;249.0;7.7;FCO;easyJet / Vueling;15:10;1;1;7:30;vie;MAD;22-12;https://www.kayak.es/flights/MAD-ROM/2017-12-25-flexible
1137;23-09-2017-20h-27m-24s;€;OSL;250.0;12.8;FCO;Norwegian  - Titan Airways opera el vuel;10:20;1;1;21:35;jue;AMS;19-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
1138;23-09-2017-20h-29m-39s;€;;253.0;2.6;AMS;KLM;12:35;0;1;10:00;dom;FCO;26-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
1139;23-09-2017-20h-20m-40s;€;;253.0;2.5;AMS;KLM;9:00;0;1;6:30;dom;FCO;1-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
1140;23-09-2017-20h-21m-47s;€;LGW;255.0;20.9;MAD;Vueling / easyJet;15:30;1;1;18:35;lun;FCO;1-01;https://www.kayak.es/flights/ROM-MAD/2018-01-01-flexible
1141;23-09-2017-20h-44m-15s;€;LGW;256.0;17.3;FCO;easyJet / Vueling;0:20;1;1;7:00;dom;MAD;1-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
1142;23-09-2017-20h-21m-47s;€;LGW;256.0;12.6;MAD;Vueling / easyJet;22:40;1;1;10:05;lun;FCO;1-01;https://www.kayak.es/flights/ROM-MAD/2018-01-01-flexible
1143;23-09-2017-20h-51m-02s;€;;257.0;2.8;MAD;Ryanair;12:15;0;1;9:30;dom;CIA;15-10;https://www.kayak.es/flights/ROM-MAD/2017-10-18-flexible
1144;23-09-2017-20h-44m-15s;€;LGW;260.0;14.3;FCO;easyJet;21:20;1;1;7:00;dom;MAD;1-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
1145;23-09-2017-20h-40m-53s;€;MUC, ATH;261.0;9.7;FCO;Aegean Airlines  - Lufthansa opera el vuel;16:40;2;1;7:00;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-04-flexible
1146;23-09-2017-20h-24m-01s;€;LHR;262.0;8.5;MAD;British Airways  - Iberia opera el vuel;22:45;1;1;14:15;dom;FCO;17-12;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible
1147;23-09-2017-20h-29m-39s;€;ZRH;263.0;4.5;AMS;SWISS;14:10;1;1;9:40;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
1148;23-09-2017-20h-31m-54s;€;BTS, VIE;263.0;10.0;AMS;Ryanair / FlixBus / Austrian Airlines;17:00;2;1;7:00;mié;CIA;25-10;https://www.kayak.es/flights/ROM-AMS/2017-10-25-flexible
1149;23-09-2017-20h-20m-40s;€;ZRH;264.0;4.3;AMS;SWISS;19:15;1;1;14:55;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
1150;23-09-2017-20h-56m-38s;€;CPH;264.0;9.1;AMS;Norwegian;16:25;1;1;7:20;vie;FCO;3-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1151;23-09-2017-20h-44m-15s;€;ZRH;266.0;9.3;FCO;SWISS;19:15;1;1;9:55;dom;MAD;1-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
1152;23-09-2017-20h-58m-53s;€;ATH, MUC;267.0;10.3;AMS;Aegean Airlines  - Lufthansa opera el vuel;21:00;2;1;10:40;vie;FCO;8-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
1153;23-09-2017-20h-58m-53s;€;ATH, FRA;270.0;11.5;AMS;Aegean Airlines  - Lufthansa opera el vuel;22:10;2;1;10:40;vie;FCO;8-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
1154;23-09-2017-20h-22m-54s;€;LHR;274.0;9.2;FCO;British Airways;19:35;1;1;10:25;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
1155;23-09-2017-20h-20m-40s;€;BTS, VIE;275.0;10.0;AMS;Ryanair / FlixBus / Austrian Airlines;17:00;2;1;7:00;mié;CIA;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
1156;23-09-2017-20h-22m-54s;€;MUC, ATH;276.0;9.7;FCO;Aegean Airlines  - Lufthansa opera el vuel;16:40;2;1;7:00;jue;AMS;23-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
1157;23-09-2017-20h-44m-15s;€;LGW;280.0;26.8;FCO;easyJet / Vueling;0:40;1;1;21:50;dom;MAD;1-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
1158;23-09-2017-20h-31m-54s;€;VIE;281.0;24.3;AMS;Austrian Airlines  - Eurowings Europe For Eurowings opera el vuel;22:00;1;1;21:40;mié;FCO;25-10;https://www.kayak.es/flights/ROM-AMS/2017-10-25-flexible
1159;23-09-2017-20h-56m-38s;€;LHR;289.0;8.5;AMS;British Airways;20:10;1;1;11:40;mié;FCO;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1160;23-09-2017-20h-21m-47s;€;LHR;289.0;7.5;MAD;British Airways  - Iberia opera el vuel;19:10;1;1;11:40;sáb;FCO;30-12;https://www.kayak.es/flights/ROM-MAD/2018-01-01-flexible
1161;23-09-2017-20h-44m-15s;€;LIS;293.0;8.8;FCO;TAP AIR PORTUGAL;16:20;1;1;7:30;dom;MAD;1-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
1162;23-09-2017-20h-55m-31s;€;ZRH;299.0;7.1;FCO;SWISS;14:05;1;1;7:00;lun;AMS;25-12;https://www.kayak.es/flights/AMS-ROM/2017-12-25-flexible
1163;23-09-2017-20h-22m-54s;€;ZRH;299.0;9.3;FCO;SWISS;19:10;1;1;9:50;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
1164;23-09-2017-20h-44m-15s;€;OSL;311.0;13.2;FCO;Norwegian;21:10;1;1;8:00;dom;MAD;1-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
1165;23-09-2017-20h-56m-38s;€;LHR;311.0;7.1;AMS;British Airways;18:45;1;1;11:40;mié;FCO;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1166;23-09-2017-20h-27m-24s;€;ZRH;317.0;4.4;FCO;SWISS;19:15;1;1;14:50;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
1167;23-09-2017-20h-55m-31s;€;ZRH;317.0;4.2;FCO;SWISS;14:05;1;1;9:50;lun;AMS;25-12;https://www.kayak.es/flights/AMS-ROM/2017-12-25-flexible
1168;23-09-2017-20h-22m-54s;€;ZRH;317.0;4.3;FCO;SWISS;19:10;1;1;14:50;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
1169;23-09-2017-20h-36m-23s;€;ZRH;317.0;9.3;FCO;SWISS  - Helvetic Airways opera el vuel;19:10;1;1;9:50;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-04-flexible
1170;23-09-2017-20h-40m-53s;€;ZRH;317.0;7.1;FCO;SWISS;14:05;1;1;7:00;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-04-flexible
1171;23-09-2017-20h-44m-15s;€;VIE;324.0;5.9;FCO;Austrian Airlines  - Eurowings Europe For Eurowings opera el vuel;20:40;1;1;14:45;mié;MAD;4-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
1172;23-09-2017-20h-44m-15s;€;AMS;328.0;9.2;FCO;KLM  - Air Europa opera el vuel;16:35;1;1;7:20;dom;MAD;1-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
1173;23-09-2017-20h-21m-47s;€;LHR;334.0;7.4;MAD;British Airways;19:05;1;1;11:40;sáb;FCO;30-12;https://www.kayak.es/flights/ROM-MAD/2018-01-01-flexible
1174;23-09-2017-20h-20m-40s;€;OSL;335.0;9.9;AMS;Norwegian  - SmartLynx opera el vuel;21:00;1;1;11:05;lun;FCO;2-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
1175;23-09-2017-20h-27m-24s;€;ZRH;337.0;4.5;FCO;SWISS;14:15;1;1;9:45;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
1176;23-09-2017-20h-56m-38s;€;STR;340.0;6.2;AMS;Eurowings  - Eurowings, airberlin opera el vuel;18:55;1;1;12:45;mié;FCO;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1177;23-09-2017-20h-56m-38s;€;ZRH;343.0;9.7;AMS;SWISS  - Helvetic Airways opera el vuel;19:20;1;1;9:40;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1178;23-09-2017-20h-35m-16s;€;ZRH;343.0;9.2;FCO;SWISS  - Edelweiss Air opera el vuel;19:10;1;1;10:00;vie;MAD;22-12;https://www.kayak.es/flights/MAD-ROM/2017-12-25-flexible
1179;23-09-2017-20h-30m-47s;€;ZRH;343.0;9.7;AMS;SWISS;19:20;1;1;9:40;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-04-flexible
1180;23-09-2017-20h-27m-24s;€;OSL;349.0;12.8;FCO;Norwegian  - SmartLynx opera el vuel;10:20;1;1;21:35;dom;AMS;15-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
1181;23-09-2017-20h-56m-38s;€;CGN, FRA;360.0;10.8;AMS;Ryanair / FlixBus / KLM;19:45;2;1;8:55;sáb;CIA;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1182;23-09-2017-20h-56m-38s;€;CPH;367.0;9.1;AMS;Norwegian;16:25;1;1;7:20;mié;FCO;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1183;23-09-2017-20h-44m-15s;€;AMS;371.0;9.9;FCO;KLM;22:45;1;1;12:50;dom;MAD;1-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
1184;23-09-2017-20h-56m-38s;€;ARN;372.0;13.2;AMS;Norwegian;21:10;1;1;7:55;vie;FCO;3-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1185;23-09-2017-20h-30m-47s;€;ZRH;373.0;4.5;AMS;SWISS;14:10;1;1;9:40;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-04-flexible
1186;23-09-2017-20h-56m-38s;€;ZRH;373.0;4.5;AMS;SWISS;14:10;1;1;9:40;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1187;23-09-2017-20h-51m-02s;€;LGW;377.0;28.5;MAD;Vueling / easyJet;22:50;1;1;18:20;dom;FCO;15-10;https://www.kayak.es/flights/ROM-MAD/2017-10-18-flexible
1188;23-09-2017-20h-56m-38s;€;CGN, FRA;391.0;10.0;AMS;Ryanair / FlixBus / KLM;18:55;2;1;8:55;mié;CIA;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1189;23-09-2017-20h-35m-16s;€;ZRH;398.0;7.2;FCO;SWISS;22:40;1;1;15:25;vie;MAD;22-12;https://www.kayak.es/flights/MAD-ROM/2017-12-25-flexible
1190;23-09-2017-20h-27m-24s;€;HAM;410.0;6.8;FCO;Eurowings  - Eurowings, airberlin opera el vuel;15:05;1;1;8:15;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
1191;23-09-2017-20h-51m-02s;€;LGW;413.0;16.7;MAD;Vueling / easyJet;11:00;1;1;18:20;dom;FCO;15-10;https://www.kayak.es/flights/ROM-MAD/2017-10-18-flexible
1192;23-09-2017-20h-51m-02s;€;LGW;413.0;24.9;MAD;easyJet;22:50;1;1;21:55;dom;FCO;15-10;https://www.kayak.es/flights/ROM-MAD/2017-10-18-flexible
1193;23-09-2017-20h-55m-31s;€;MUC, ATH;431.0;9.7;FCO;Aegean Airlines  - Lufthansa opera el vuel;16:40;2;1;7:00;vie;AMS;22-12;https://www.kayak.es/flights/AMS-ROM/2017-12-25-flexible
1194;23-09-2017-20h-31m-54s;€;ARN;432.0;8.4;AMS;SAS;18:45;1;1;10:20;dom;FCO;22-10;https://www.kayak.es/flights/ROM-AMS/2017-10-25-flexible
1195;23-09-2017-20h-53m-16s;€;DBV, ZAG;437.0;8.6;AMS;Croatia Airlines  - KLM Cityhopper For KLM Royal Dutch Airli opera el vuel;19:50;2;1;11:15;dom;FCO;15-10;https://www.kayak.es/flights/ROM-AMS/2017-10-18-flexible
1196;23-09-2017-20h-57m-46s;€;SPU, ZAG;437.0;16.5;AMS;Croatia Airlines;10:30;2;1;18:00;sáb;FCO;23-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
1197;23-09-2017-20h-20m-40s;€;CPH;439.0;11.5;AMS;SAS;22:55;1;1;11:25;dom;FCO;1-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
1198;23-09-2017-20h-31m-54s;€;CPH;439.0;6.7;AMS;SAS  - Air Nostrum LAMSA opera el vuel;18:05;1;1;11:25;sáb;FCO;28-10;https://www.kayak.es/flights/ROM-AMS/2017-10-25-flexible
1199;23-09-2017-20h-44m-15s;€;AMS;519.0;12.8;FCO;KLM;18:45;1;1;6:00;dom;MAD;1-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
1200;23-09-2017-20h-27m-24s;€;MUC, ATH;543.0;7.8;FCO;Aegean Airlines  - Lufthansa CityLine opera el vuel;16:40;2;1;8:55;dom;AMS;15-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
1201;23-09-2017-20h-31m-54s;€;ATH, FRA;549.0;11.2;AMS;Aegean Airlines  - Lufthansa opera el vuel;22:15;2;1;11:00;lun;FCO;23-10;https://www.kayak.es/flights/ROM-AMS/2017-10-25-flexible
1202;23-09-2017-20h-55m-31s;€;FRA, ATH;563.0;9.0;FCO;Aegean Airlines  - Lufthansa opera el vuel;16:40;2;1;7:40;sáb;AMS;23-12;https://www.kayak.es/flights/AMS-ROM/2017-12-25-flexible
1203;23-09-2017-20h-53m-16s;€;SPU, ZAG;567.0;16.5;AMS;Croatia Airlines;10:30;2;1;18:00;dom;FCO;15-10;https://www.kayak.es/flights/ROM-AMS/2017-10-18-flexible
1204;23-09-2017-20h-51m-02s;€;ZRH;573.0;5.2;MAD;SWISS;14:50;1;1;9:35;dom;FCO;15-10;https://www.kayak.es/flights/ROM-MAD/2017-10-18-flexible
1205;23-09-2017-20h-53m-16s;€;SPU, ZAG;583.0;16.5;AMS;Croatia Airlines;10:30;2;1;18:00;dom;FCO;15-10;https://www.kayak.es/flights/ROM-AMS/2017-10-18-flexible
1206;23-09-2017-20h-20m-40s;€;ATH, FRA;646.0;11.2;AMS;Aegean Airlines  - Lufthansa opera el vuel;22:15;2;1;11:00;lun;FCO;2-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
1207;23-09-2017-20h-20m-40s;€;ATH, FRA;700.0;11.2;AMS;Aegean Airlines  - Lufthansa opera el vuel;22:15;2;1;11:00;dom;FCO;1-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
1208;23-09-2017-20h-57m-46s;€;ZRH;814.0;4.5;AMS;Alitalia / KLM  - Alitalia CityLiner opera el vuel;13:25;1;1;8:55;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
1209;23-09-2017-20h-57m-46s;€;GVA;817.0;6.5;AMS;Alitalia / KLM  - Alitalia CityLiner, KLM Cityhopper opera el vuel;16:20;1;1;9:50;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
1210;23-09-2017-20h-57m-46s;€;MUC;818.0;4.5;AMS;Alitalia / KLM;19:10;1;1;14:40;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
1211;23-09-2017-20h-44m-15s;€;AUH;1043.0;21.1;FCO;Etihad Airways  - Alitalia opera el vuel;7:05;1;1;10:00;mié;MAD;4-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
1212;23-09-2017-20h-44m-15s;€;AUH;1044.0;27.1;FCO;Etihad Airways;13:05;1;1;10:00;mié;MAD;4-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
1213;23-09-2017-20h-27m-24s;€;CPH, ARN;1064.0;17.9;FCO;SAS;11:35;2;1;17:40;jue;AMS;19-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
1214;23-09-2017-20h-55m-31s;€;DXB;1399.0;14.7;FCO;Emirates;12:40;1;1;22:00;dom;AMS;24-12;https://www.kayak.es/flights/AMS-ROM/2017-12-25-flexible
1215;23-09-2017-20h-55m-31s;€;DXB;1400.0;28.2;FCO;Emirates;18:45;1;1;14:30;dom;AMS;24-12;https://www.kayak.es/flights/AMS-ROM/2017-12-25-flexible
1216;23-09-2017-20h-22m-54s;€;AUH;1426.0;16.7;FCO;Etihad Airways;13:05;1;1;20:25;mié;AMS;22-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
1217;23-09-2017-20h-57m-46s;€;CDG, CPH;1920.0;15.3;AMS;Air Mauritius  - Air France, KLM opera el vuel;11:25;2;1;20:05;vie;FCO;22-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
1218;23-09-2017-20h-20m-40s;s;;;2.3;AMS;KLM;21:55;0;1;19:35;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
1219;23-09-2017-20h-20m-40s;s;;;2.5;AMS;Alitalia;17:00;0;1;14:30;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
1220;23-09-2017-20h-20m-40s;s;;;2.5;AMS;KLM;9:00;0;1;6:30;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
1221;23-09-2017-20h-20m-40s;s;;;2.6;AMS;Alitalia;23:50;0;1;21:15;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
1222;23-09-2017-20h-43m-08s;s;;;2.4;AMS;KLM;23:25;0;1;21:00;lun;FCO;18-12;https://www.kayak.es/flights/ROM-AMS/2017-12-18-flexible
1223;23-09-2017-20h-43m-08s;s;;;2.7;AMS;KLM;8:50;0;1;6:10;lun;FCO;18-12;https://www.kayak.es/flights/ROM-AMS/2017-12-18-flexible
1224;23-09-2017-20h-43m-08s;s;;;2.7;AMS;Vueling;21:05;0;1;18:25;lun;FCO;18-12;https://www.kayak.es/flights/ROM-AMS/2017-12-18-flexible
1225;23-09-2017-20h-43m-08s;s;;;2.8;AMS;Vueling;12:55;0;1;10:10;lun;FCO;18-12;https://www.kayak.es/flights/ROM-AMS/2017-12-18-flexible
1226;23-09-2017-20h-57m-46s;s;;;2.6;AMS;Alitalia;22:55;0;1;20:20;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
1227;23-09-2017-20h-57m-46s;s;;;2.6;AMS;KLM;12:35;0;1;10:00;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
1228;23-09-2017-20h-57m-46s;s;;;2.8;AMS;Vueling;12:55;0;1;10:10;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
1229;23-09-2017-20h-56m-38s;s;;;2.4;AMS;KLM;23:25;0;1;21:00;mié;FCO;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1230;23-09-2017-20h-56m-38s;s;;;2.5;AMS;Alitalia;17:00;0;1;14:30;mié;FCO;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1231;23-09-2017-20h-56m-38s;s;;;2.5;AMS;Alitalia;11:00;0;1;8:30;mié;FCO;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1232;23-09-2017-20h-56m-38s;s;;;2.7;AMS;easyJet;12:50;0;1;10:10;mié;FCO;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1233;23-09-2017-20h-56m-38s;s;;;2.7;AMS;KLM;9:00;0;1;6:20;mié;FCO;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1234;23-09-2017-20h-22m-54s;s;;;2.2;FCO;Alitalia;9:10;0;1;7:00;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
1235;23-09-2017-20h-22m-54s;s;;;2.2;FCO;Alitalia;14:00;0;1;11:50;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
1236;23-09-2017-20h-22m-54s;s;;;2.2;FCO;KLM;12:15;0;1;10:00;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
1237;23-09-2017-20h-22m-54s;s;;;2.3;FCO;KLM;9:10;0;1;6:50;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
1238;23-09-2017-20h-55m-31s;s;;;2.2;FCO;Alitalia;14:00;0;1;11:50;lun;AMS;25-12;https://www.kayak.es/flights/AMS-ROM/2017-12-25-flexible
1239;23-09-2017-20h-55m-31s;s;;;2.2;FCO;KLM;19:10;0;1;17:00;lun;AMS;25-12;https://www.kayak.es/flights/AMS-ROM/2017-12-25-flexible
1240;23-09-2017-20h-55m-31s;s;;;2.3;FCO;KLM;9:10;0;1;6:50;lun;AMS;25-12;https://www.kayak.es/flights/AMS-ROM/2017-12-25-flexible
1241;23-09-2017-20h-55m-31s;s;;;2.4;FCO;Vueling;9:25;0;1;7:00;lun;AMS;25-12;https://www.kayak.es/flights/AMS-ROM/2017-12-25-flexible
1242;23-09-2017-21h-01m-09s;s;;;2.5;AMS;Alitalia;11:00;0;1;8:30;sáb;FCO;18-11;https://www.kayak.es/flights/ROM-AMS/2017-11-18-flexible
1243;23-09-2017-21h-01m-09s;s;;;2.6;AMS;Alitalia;22:55;0;1;20:20;sáb;FCO;18-11;https://www.kayak.es/flights/ROM-AMS/2017-11-18-flexible
1244;23-09-2017-21h-01m-09s;s;;;2.6;AMS;KLM;19:50;0;1;17:15;sáb;FCO;18-11;https://www.kayak.es/flights/ROM-AMS/2017-11-18-flexible
1245;23-09-2017-21h-01m-09s;s;;;2.7;AMS;easyJet;12:50;0;1;10:10;sáb;FCO;18-11;https://www.kayak.es/flights/ROM-AMS/2017-11-18-flexible
1246;23-09-2017-21h-01m-09s;s;;;2.7;AMS;KLM;8:50;0;1;6:10;sáb;FCO;18-11;https://www.kayak.es/flights/ROM-AMS/2017-11-18-flexible
1247;23-09-2017-21h-01m-09s;s;;;2.8;AMS;Vueling;12:55;0;1;10:10;sáb;FCO;18-11;https://www.kayak.es/flights/ROM-AMS/2017-11-18-flexible
1248;23-09-2017-20h-24m-01s;s;;;2.5;MAD;Ethiopian Air;8:00;0;1;5:30;lun;FCO;18-12;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible
1249;23-09-2017-20h-24m-01s;s;;;2.5;MAD;Iberia;17:50;0;1;15:20;lun;FCO;18-12;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible
1250;23-09-2017-20h-24m-01s;s;;;2.5;MAD;Iberia;21:40;0;1;19:10;lun;FCO;18-12;https://www.kayak.es/flights/ROM-MAD/2017-12-18-flexible
