;arrival_airport_1;date_0;duration_0;depart_airport_0;price;date_1;duration_1;depart_time_1;day_week_0;download_date;number_destinations;link;depart_airport_1;currency;stops_0;number_stops_0;stops_1;number_stops_1;airlines;arrival_time_0;depart_time_0;arrival_airport_0;arrival_time_1;day_week_1
495;FCO;3-11;2.5;FCO;186.0;5-11;5.1;18:35;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL;21:40;19:10;MAD;23:40;dom
496;FCO;3-11;2.7;FCO;186.0;5-11;2.5;7:00;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Air Europa;21:05;18:25;MAD;9:30;dom
497;FCO;3-11;2.5;FCO;186.0;5-11;7.0;16:40;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL  - Portugalia opera el vuel;21:40;19:10;MAD;23:40;dom
498;FCO;3-11;2.6;FCO;187.0;5-11;2.4;16:35;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Alitalia / Vueling;10:35;8:00;MAD;19:00;dom
499;FCO;24-11;27.9;FCO;187.0;26-11;26.8;7:30;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;€;LGW;1;LGW;1;easyJet;14:45;10:50;MAD;10:15;dom
500;CIA;3-11;2.6;FCO;188.0;5-11;2.5;13:40;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Iberia / Ryanair;14:35;12:00;MAD;16:10;dom
501;FCO;3-11;2.6;FCO;188.0;5-11;2.4;16:35;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Alitalia / Vueling;23:50;21:15;MAD;19:00;dom
502;CIA;3-11;2.6;FCO;189.0;5-11;2.5;17:55;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Alitalia / Ryanair;10:35;8:00;MAD;20:25;dom
503;CIA;3-11;2.6;FCO;189.0;5-11;2.5;17:55;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Alitalia / Ryanair;23:50;21:15;MAD;20:25;dom
504;FCO;3-11;2.6;FCO;191.0;5-11;2.5;14:55;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Alitalia  - Air Europa opera el vuel;10:35;8:00;MAD;17:25;dom
505;CIA;3-11;2.6;CIA;191.0;5-11;2.5;13:40;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Ryanair;19:10;16:35;MAD;16:10;dom
506;FCO;3-11;2.5;FCO;191.0;5-11;13.8;21:05;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL;17:50;15:20;MAD;10:55;dom
507;FCO;3-11;2.6;FCO;191.0;5-11;2.5;14:55;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Alitalia  - Air Europa opera el vuel;23:50;21:15;MAD;17:25;dom
508;FCO;24-11;27.1;FCO;192.0;26-11;26.8;7:30;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;€;LGW;1;LGW;1;easyJet;21:40;18:35;MAD;10:15;dom
509;FCO;3-11;2.6;CIA;193.0;5-11;2.4;16:35;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Ryanair / Vueling;23:25;20:50;MAD;19:00;dom
510;FCO;24-11;25.5;FCO;195.0;26-11;26.8;7:30;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;€;LGW;1;LGW;1;easyJet;14:45;13:15;MAD;10:15;dom
511;FCO;24-11;7.3;FCO;198.0;26-11;6.8;10:00;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;€;AMS;1;CDG;1;KLM / Air France  - Air Europa opera el vuel;13:35;6:15;MAD;16:50;dom
512;FCO;24-11;5.0;FCO;213.0;26-11;7.2;15:25;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;€;ZRH;1;ZRH;1;SWISS;14:40;9:40;MAD;22:40;dom
513;FCO;26-10;2.7;FCO;220.0;29-10;2.5;7:00;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;;0;;0;Air Europa;21:05;18:25;MAD;9:30;dom
514;FCO;24-11;12.0;FCO;234.0;26-11;10.7;21:20;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;€;SOF;1;SOF;1;Wizz Air;20:40;8:40;MAD;8:00;dom
515;FCO;24-11;14.0;FCO;243.0;26-11;12.8;21:35;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;€;LTN;1;LTN;1;easyJet;10:50;20:50;MAD;10:25;dom
516;FCO;24-11;9.3;FCO;263.0;26-11;7.2;15:25;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;€;ZRH;1;ZRH;1;SWISS  - Swiss Global opera el vuel;19:00;9:40;MAD;22:40;dom
517;FCO;26-10;2.6;FCO;277.0;29-10;2.5;7:00;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;;0;;0;Air Europa  - Alitalia opera el vuel;17:05;14:30;MAD;9:30;dom
518;FCO;26-10;2.6;FCO;277.0;29-10;2.5;7:00;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;;0;;0;Air Europa  - Alitalia opera el vuel;10:35;8:00;MAD;9:30;dom
519;FCO;26-10;2.7;FCO;279.0;29-10;2.5;14:55;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;;0;;0;Air Europa;21:05;18:25;MAD;17:25;dom
520;FCO;26-10;2.6;FCO;319.0;29-10;2.5;7:00;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;;0;;0;Air Europa  - Alitalia opera el vuel;23:50;21:15;MAD;9:30;dom
521;FCO;24-11;11.2;FCO;320.0;26-11;10.0;10:05;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;€;GVA;1;GVA;1;easyJet;20:05;8:55;MAD;20:05;dom
522;FCO;26-10;2.7;FCO;322.0;29-10;2.5;11:25;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;;0;;0;Air Europa  - Alitalia opera el vuel;21:05;18:25;MAD;13:55;dom
523;FCO;26-10;2.7;FCO;322.0;29-10;2.4;17:55;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;;0;;0;Air Europa  - Alitalia opera el vuel;21:05;18:25;MAD;20:20;dom
524;FCO;26-10;7.1;FCO;332.0;29-10;11.9;7:15;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;AMS;1;AMS;1;KLM  - Air Europa opera el vuel;13:35;6:30;MAD;19:10;dom
525;FCO;26-10;2.6;FCO;336.0;29-10;2.5;14:55;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;;0;;0;Air Europa  - Alitalia opera el vuel;10:35;8:00;MAD;17:25;dom
526;FCO;26-10;2.6;FCO;336.0;29-10;2.5;14:55;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;;0;;0;Air Europa  - Alitalia opera el vuel;17:05;14:30;MAD;17:25;dom
527;FCO;26-10;5.2;FCO;338.0;29-10;13.2;19:40;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS  - Helvetic Airways opera el vuel;14:50;9:40;MAD;8:55;dom
528;FCO;26-10;5.2;FCO;338.0;29-10;18.4;19:40;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS  - Helvetic Airways opera el vuel;14:50;9:40;MAD;14:05;dom
529;FCO;26-10;5.2;FCO;338.0;29-10;23.5;19:40;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS  - Helvetic Airways opera el vuel;14:50;9:40;MAD;19:10;dom
530;FCO;26-10;5.2;FCO;338.0;29-10;22.7;15:25;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS;14:50;9:40;MAD;14:05;dom
531;FCO;26-10;5.2;FCO;343.0;29-10;7.2;15:25;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS;14:50;9:40;MAD;22:40;dom
532;FCO;26-10;2.6;FCO;348.0;29-10;2.5;11:25;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;;0;;0;Air Europa  - Alitalia opera el vuel;10:35;8:00;MAD;13:55;dom
533;FCO;26-10;2.6;FCO;348.0;29-10;2.5;11:25;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;;0;;0;Air Europa  - Alitalia opera el vuel;17:05;14:30;MAD;13:55;dom
534;FCO;26-10;2.6;FCO;348.0;29-10;2.4;17:55;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;;0;;0;Air Europa  - Alitalia opera el vuel;17:05;14:30;MAD;20:20;dom
535;FCO;26-10;2.6;FCO;348.0;29-10;2.4;17:55;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;;0;;0;Air Europa  - Alitalia opera el vuel;10:35;8:00;MAD;20:20;dom
536;FCO;26-10;28.0;FCO;358.0;29-10;23.5;19:40;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS  - Helvetic Airways opera el vuel;19:00;15:00;MAD;19:10;dom
537;FCO;26-10;23.0;FCO;358.0;29-10;23.5;19:40;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS  - Helvetic Airways opera el vuel;19:00;20:00;MAD;19:10;dom
538;FCO;26-10;28.0;FCO;358.0;29-10;18.4;19:40;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS  - Helvetic Airways opera el vuel;19:00;15:00;MAD;14:05;dom
539;FCO;26-10;9.3;FCO;358.0;29-10;13.2;19:40;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS  - Helvetic Airways opera el vuel;19:00;9:40;MAD;8:55;dom
540;FCO;26-10;23.0;FCO;358.0;29-10;22.7;15:25;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS;19:00;20:00;MAD;14:05;dom
541;FCO;26-10;18.2;FCO;358.0;29-10;23.5;19:40;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS  - Helvetic Airways opera el vuel;9:15;15:00;MAD;19:10;dom
542;FCO;26-10;23.0;FCO;358.0;29-10;18.4;19:40;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS  - Helvetic Airways opera el vuel;19:00;20:00;MAD;14:05;dom
543;FCO;26-10;28.0;FCO;358.0;29-10;22.7;15:25;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS;19:00;15:00;MAD;14:05;dom
544;FCO;26-10;18.2;FCO;358.0;29-10;22.7;15:25;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS  - Helvetic Airways opera el vuel;9:15;15:00;MAD;14:05;dom
545;FCO;26-10;13.2;FCO;358.0;29-10;7.2;15:25;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS  - Helvetic Airways opera el vuel;9:15;20:00;MAD;22:40;dom
546;FCO;26-10;18.2;FCO;358.0;29-10;18.4;19:40;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS  - Helvetic Airways opera el vuel;9:15;15:00;MAD;14:05;dom
547;FCO;26-10;23.0;FCO;358.0;29-10;13.2;19:40;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS  - Helvetic Airways opera el vuel;19:00;20:00;MAD;8:55;dom
548;FCO;26-10;13.2;FCO;358.0;29-10;22.7;15:25;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS  - Helvetic Airways opera el vuel;9:15;20:00;MAD;14:05;dom
549;FCO;26-10;13.2;FCO;358.0;29-10;23.5;19:40;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS  - Helvetic Airways opera el vuel;9:15;20:00;MAD;19:10;dom
550;FCO;26-10;9.3;FCO;358.0;29-10;23.5;19:40;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS  - Helvetic Airways opera el vuel;19:00;9:40;MAD;19:10;dom
551;FCO;26-10;28.0;FCO;358.0;29-10;7.2;15:25;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS;19:00;15:00;MAD;22:40;dom
552;FCO;26-10;13.2;FCO;358.0;29-10;13.2;19:40;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS  - Helvetic Airways opera el vuel;9:15;20:00;MAD;8:55;dom
553;FCO;26-10;9.3;FCO;358.0;29-10;18.4;19:40;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS  - Helvetic Airways opera el vuel;19:00;9:40;MAD;14:05;dom
554;FCO;26-10;23.0;FCO;358.0;29-10;7.2;15:25;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS;19:00;20:00;MAD;22:40;dom
555;FCO;26-10;18.2;FCO;358.0;29-10;7.2;15:25;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS  - Helvetic Airways opera el vuel;9:15;15:00;MAD;22:40;dom
556;FCO;26-10;13.2;FCO;358.0;29-10;18.4;19:40;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS  - Helvetic Airways opera el vuel;9:15;20:00;MAD;14:05;dom
557;FCO;26-10;9.3;FCO;358.0;29-10;22.7;15:25;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS;19:00;9:40;MAD;14:05;dom
558;FCO;26-10;18.2;FCO;358.0;29-10;13.2;19:40;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS  - Helvetic Airways opera el vuel;9:15;15:00;MAD;8:55;dom
559;FCO;26-10;28.0;FCO;358.0;29-10;13.2;19:40;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS  - Helvetic Airways opera el vuel;19:00;15:00;MAD;8:55;dom
560;FCO;26-10;9.3;FCO;363.0;29-10;7.2;15:25;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;ZRH;1;ZRH;1;SWISS;19:00;9:40;MAD;22:40;dom
561;FCO;26-10;10.2;FCO;368.0;29-10;11.9;7:15;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;CDG;1;AMS;1;Air France / KLM  - Air Europa opera el vuel;16:55;6:40;MAD;19:10;dom
562;FCO;26-10;7.1;FCO;370.0;29-10;9.2;7:15;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;AMS;1;AMS;1;KLM  - Air Europa opera el vuel;13:35;6:30;MAD;16:25;dom
563;FCO;26-10;2.6;FCO;378.0;29-10;2.5;14:55;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;;0;;0;Air Europa  - Alitalia opera el vuel;23:50;21:15;MAD;17:25;dom
564;FCO;26-10;2.6;FCO;390.0;29-10;2.4;17:55;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;;0;;0;Air Europa  - Alitalia opera el vuel;23:50;21:15;MAD;20:20;dom
565;FCO;24-11;20.4;FCO;704.0;26-11;21.8;14:50;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;€;CAI;1;CAI;1;Egypt Air;13:50;17:25;MAD;12:40;dom
566;FCO;24-11;9.5;FCO;3744.0;26-11;8.5;10:20;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;€;HEL;1;HEL;1;Finnair;20:25;10:55;MAD;18:50;dom
567;FCO;24-11;9.5;FCO;5795.0;26-11;20.2;13:00;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;€;HEL;1;PHL;1;Finnair  - American Airlines opera el vuel;20:25;10:55;MAD;9:10;dom
568;FCO;24-11;2.5;FCO;;26-11;2.5;8:45;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;s;;0;;0;Iberia;17:50;15:20;MAD;11:15;dom
569;FCO;24-11;2.5;FCO;;26-11;2.5;15:55;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;s;;0;;0;Iberia;17:50;15:20;MAD;18:25;dom
570;FCO;24-11;2.6;FCO;;26-11;2.4;17:55;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;s;;0;;0;Alitalia;10:35;8:00;MAD;20:20;dom
571;FCO;24-11;2.6;FCO;;26-11;2.4;17:55;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;s;;0;;0;Alitalia;23:50;21:15;MAD;20:20;dom
572;FCO;24-11;2.5;FCO;;26-11;2.5;19:30;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;s;;0;;0;Ethiopian Air;8:00;5:30;MAD;22:00;dom
573;FCO;24-11;2.6;FCO;;26-11;2.5;12:05;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;s;;0;;0;Iberia;10:20;7:45;MAD;14:35;dom
574;FCO;24-11;2.6;FCO;;26-11;2.5;15:55;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;s;;0;;0;Iberia;14:35;12:00;MAD;18:25;dom
575;FCO;24-11;2.6;FCO;;26-11;2.5;8:45;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;s;;0;;0;Iberia;10:20;7:45;MAD;11:15;dom
576;FCO;24-11;2.7;FCO;;26-11;2.5;7:00;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;s;;0;;0;Air Europa;21:05;18:25;MAD;9:30;dom
577;FCO;24-11;2.7;FCO;;26-11;2.5;7:00;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;s;;0;;0;Air Europa;13:10;10:30;MAD;9:30;dom
578;FCO;24-11;2.7;FCO;;26-11;2.5;14:55;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;s;;0;;0;Air Europa;13:10;10:30;MAD;17:25;dom
579;FCO;24-11;2.7;FCO;;26-11;2.5;14:55;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;s;;0;;0;Air Europa;21:05;18:25;MAD;17:25;dom
580;FCO;24-11;5.5;FCO;;26-11;2.4;16:35;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;s;BCN;1;;0;Vueling;15:20;9:50;MAD;19:00;dom
581;FCO;24-11;4.1;FCO;;26-11;3.9;20:00;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;s;BCN;1;BCN;1;Vueling;11:05;7:00;MAD;23:55;dom
582;FCO;24-11;2.6;FCO;;26-11;5.7;18:15;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;s;;0;BCN;1;Vueling;22:20;19:45;MAD;23:55;dom
583;FCO;24-11;4.1;FCO;;26-11;4.9;19:00;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;s;BCN;1;BCN;1;Vueling;11:05;7:00;MAD;23:55;dom
584;FCO;24-11;5.5;FCO;;26-11;5.7;18:15;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;s;BCN;1;BCN;1;Vueling;15:20;9:50;MAD;23:55;dom
585;FCO;24-11;6.3;FCO;;26-11;5.5;10:00;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;s;CDG;1;CDG;1;Air France;19:10;12:50;MAD;15:30;dom
586;FCO;24-11;6.7;FCO;;26-11;5.8;15:15;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;s;MUC;1;MUC;1;Lufthansa;17:45;11:05;MAD;21:05;dom
587;FCO;24-11;5.9;FCO;;26-11;6.7;11:50;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;s;MUC;1;MUC;1;Lufthansa;14:35;8:40;MAD;18:30;dom
588;FCO;24-11;6.7;FCO;;26-11;6.4;12:40;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;s;CDG;1;CDG;1;Air France;23:05;16:25;MAD;19:05;dom
